population,asset_class,symbol,horizon_min,n_origins,rung,execution,hurdle_bps,fraction_signed_endpoint_above_hurdle,fraction_future_up_excursion_above_hurdle
"crypto_spot; 0G/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,0G/USD,5,196,1,TT,161.290322580645,0.16326530612244897,0.25
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,2,TT,120.72434607645954,0.24466695690030474,0.5311275576839356
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,2,MT,90.54325955734299,0.29255550718328255,0.6286460600783631
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,2,MM,60.18054162487463,0.3521985198084458,0.7209403569873748
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,3,TT,76.28990162618088,0.3199825859817153,0.6678276012189813
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,3,MT,60.22886970487917,0.35132781889420983,0.7209403569873748
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,3,MM,44.09701342954486,0.391380060949064,0.7744884632128863
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,4,TT,70.2458605117906,0.33217239878101873,0.6865476708750544
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,4,MT,55.19317611640595,0.36874183717892905,0.7414018284719199
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,4,MM,40.080160320641326,0.4018284719198955,0.7905964301262516
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,5,TT,60.18054162487463,0.3521985198084458,0.7209403569873748
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,5,MT,45.13540621865708,0.390944710491946,0.7701349586417066
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,5,MM,30.04506760140302,0.4235959947757945,0.8341314758380496
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,6,TT,50.12531328320691,0.3804962995211145,0.7562037440139312
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,6,MT,37.09273182957329,0.412712233347845,0.804962995211145
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,6,MM,24.02883460152161,0.43578580757509794,0.8545929473225947
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,7,TT,44.09701342954486,0.391380060949064,0.7744884632128863
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,7,MT,32.07055522148616,0.4222899434044406,0.8245537657814541
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,7,MM,20.02002002001957,0.4440574662603396,0.8715716151501959
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,8,TT,40.080160320641326,0.4018284719198955,0.7905964301262516
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,8,MT,28.05611222444826,0.42664344797562037,0.8389203308663474
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,8,MM,16.012810248198228,0.45407052677405313,0.8846321288637353
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,9,TT,36.06491685033131,0.41401828471919894,0.8075750979538528
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,9,MT,24.043277900220872,0.43578580757509794,0.8545929473225947
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,9,MM,12.007204322592724,0.4627775359164127,0.8981279930343927
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,10,TT,30.04506760140302,0.4235959947757945,0.8341314758380496
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,10,MT,19.028542814221172,0.44666956900304744,0.8754897692642577
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,10,MM,8.003201280510908,0.47235524597300826,0.9107531562908141
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,11,TT,24.02883460152161,0.43578580757509794,0.8545929473225947
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,11,MT,14.016820184221679,0.4584240313452329,0.890727035263387
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,11,MM,4.000800160031126,0.48410970831519373,0.9233783195472355
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,12,TT,20.02002002001957,0.4440574662603396,0.8715716151501959
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,12,MT,10.010010010010895,0.4666956900304745,0.9050936003482803
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,12,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,13,TT,18.01621459313285,0.44928167174575534,0.8798432738354375
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,13,MT,9.008107296566426,0.4701784936874184,0.9072703526338702
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,13,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,14,TT,16.012810248198228,0.45407052677405313,0.8846321288637353
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,14,MT,8.006405124099114,0.47235524597300826,0.9107531562908141
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,14,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,15,TT,14.009806864805352,0.4584240313452329,0.890727035263387
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,15,MT,7.004903432403786,0.47583804962995213,0.912494558119286
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,15,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,16,TT,12.007204322592724,0.4627775359164127,0.8981279930343927
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,16,MT,6.003602161297472,0.47845015237266,0.9177187636047018
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,16,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,17,TT,10.005002501249916,0.4666956900304745,0.9050936003482803
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,17,MT,5.0025012506238475,0.4823683064867218,0.9207662168045276
"crypto_spot; UAI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,15,2297,17,MM,0.0,0.49629952111449716,0.9373095341750108
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,1,TT,161.290322580645,0.43902439024390244,0.7374461979913917
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,1,MT,120.96774193548487,0.4734576757532281,0.8005738880918221
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,1,MM,80.32128514056325,0.5107604017216643,0.8737446197991392
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,2,TT,120.72434607645954,0.4734576757532281,0.8034433285509326
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,2,MT,90.54325955734299,0.49928263988522237,0.8550932568149211
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,2,MM,60.18054162487463,0.5380200860832137,0.9110473457675753
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,3,TT,76.28990162618088,0.5179340028694405,0.8809182209469153
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,3,MT,60.22886970487917,0.5380200860832137,0.9110473457675753
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,3,MM,44.09701342954486,0.5566714490674318,0.9411764705882353
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,4,TT,70.2458605117906,0.5251076040172167,0.8895265423242468
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,4,MT,55.19317611640595,0.5451936872309899,0.921090387374462
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,4,MM,40.080160320641326,0.5581061692969871,0.9526542324246772
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,5,TT,60.18054162487463,0.5380200860832137,0.9110473457675753
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,5,MT,45.13540621865708,0.5566714490674318,0.9411764705882353
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,5,MM,30.04506760140302,0.5681492109038737,0.9641319942611191
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,6,TT,50.12531328320691,0.5494978479196556,0.9340028694404591
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,6,MT,37.09273182957329,0.5595408895265424,0.9540889526542324
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,6,MM,24.02883460152161,0.569583931133429,0.96987087517934
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,7,TT,44.09701342954486,0.5566714490674318,0.9411764705882353
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,7,MT,32.07055522148616,0.5667144906743186,0.9598278335724534
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,7,MM,20.02002002001957,0.5753228120516499,0.9713055954088953
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,8,TT,40.080160320641326,0.5581061692969871,0.9526542324246772
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,8,MT,28.05611222444826,0.569583931133429,0.9670014347202296
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,8,MM,16.012810248198228,0.5767575322812052,0.9770444763271162
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,9,TT,36.06491685033131,0.5624103299856528,0.9540889526542324
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,9,MT,24.043277900220872,0.569583931133429,0.96987087517934
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,9,MM,12.007204322592724,0.5796269727403156,0.9799139167862266
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,10,TT,30.04506760140302,0.5681492109038737,0.9641319942611191
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,10,MT,19.028542814221172,0.5753228120516499,0.9741750358680057
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,10,MM,8.003201280510908,0.5868005738880918,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,11,TT,24.02883460152161,0.569583931133429,0.96987087517934
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,11,MT,14.016820184221679,0.5781922525107605,0.9770444763271162
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,11,MM,4.000800160031126,0.5911047345767575,0.9870875179340028
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,12,TT,20.02002002001957,0.5753228120516499,0.9713055954088953
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,12,MT,10.010010010010895,0.5868005738880918,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,12,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,13,TT,18.01621459313285,0.5753228120516499,0.9770444763271162
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,13,MT,9.008107296566426,0.5868005738880918,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,13,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,14,TT,16.012810248198228,0.5767575322812052,0.9770444763271162
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,14,MT,8.006405124099114,0.5868005738880918,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,14,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,15,TT,14.009806864805352,0.5781922525107605,0.9770444763271162
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,15,MT,7.004903432403786,0.5882352941176471,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,15,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,16,TT,12.007204322592724,0.5796269727403156,0.9799139167862266
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,16,MT,6.003602161297472,0.5896700143472023,0.9842180774748924
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,16,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,17,TT,10.005002501249916,0.5868005738880918,0.9827833572453372
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,17,MT,5.0025012506238475,0.5911047345767575,0.9856527977044476
"crypto_spot; UAI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UAI/USD,60,697,17,MM,0.0,0.593974175035868,0.9885222381635581
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,1,TT,161.290322580645,0.005887483645878762,0.01286524204099433
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,1,MT,120.96774193548487,0.016790231138246837,0.03292629742695159
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,1,MM,80.32128514056325,0.055822067160924554,0.11164413432184911
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,2,TT,120.72434607645954,0.016790231138246837,0.03336240732664632
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,2,MT,90.54325955734299,0.0396860008722198,0.08264282599215002
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,2,MM,60.18054162487463,0.11077191452245966,0.19864805931094637
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,3,TT,76.28990162618088,0.06432621020497166,0.12385521151330135
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,3,MT,60.22886970487917,0.11077191452245966,0.198430004361099
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,3,MM,44.09701342954486,0.17531617967727867,0.30484081988661144
"crypto_spot; UNI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim; conditional fee-only scenario, pair fee eligibility unverified",crypto_spot,UNI/USD,5,4586,4,TT,70.2458605117906,0.0765372873964239,0.14762320104666377
