population,asset_class,symbol,rows,valid_spreads,first,last,span_s,observed_rows_per_hour_span,spread_bps_p10,spread_bps_p50,spread_bps_p90,spread_bps_p95,spread_bps_p99,receipt_gap_s_p10,receipt_gap_s_p50,receipt_gap_s_p90,receipt_gap_s_p95,receipt_gap_s_p99,typical_1m_range_bps_same_archive_window,fraction_spread_ge_half_typical_range,fraction_spread_ge_typical_range,observed_quote_lattice_gcd,minimum_observed_price_separation,distinct_valid_side_prices
crypto_spot; archived observations; 2026-09-03T09:14:14.300000+00:00 to 2026-09-06T09:11:26.531000+00:00,crypto_spot,FARTCOIN/USD,7111,7111,2026-09-03T09:14:14.300000+00:00,2026-09-06T09:11:26.531000+00:00,259032.231,98.82785590492792,5.954153021733656,11.968880909633631,18.15431164901632,22.8245382345202,24.796975626320453,5.877700000000001,20.9385,81.38830000000004,114.03454999999992,229.37900999999965,6.016847172082836,1.0,0.870060469694839,0.0001,0.0001,228
crypto_spot; archived observations; 2026-09-03T09:20:54.880000+00:00 to 2026-09-06T09:10:59.834000+00:00,crypto_spot,FARTCOIN/USDC,330,330,2026-09-03T09:20:54.880000+00:00,2026-09-06T09:10:59.834000+00:00,258604.954,4.593879512455125,17.118402282453335,24.35317666246641,40.7783839599845,52.863436123347086,130.2449171810037,22.212400000000013,384.539,1919.1033999999997,2938.057199999995,5099.28403999999,0.0,,,0.0001,0.0001,189
crypto_spot; archived observations; 2026-09-03T13:40:53.460000+00:00 to 2026-09-06T09:10:59.880000+00:00,crypto_spot,FARTCOIN/USDT,44,44,2026-09-03T13:40:53.460000+00:00,2026-09-06T09:10:59.880000+00:00,243006.42,0.6518346305418597,24.395550986074166,34.79424084192115,47.849784109702746,60.52252362952926,70.45979378971569,115.75980000000007,2095.13,9274.344800000003,17413.309399999987,60788.72279999987,0.0,,,0.0001,0.0001,61
crypto_spot; archived observations; 2026-09-03T09:13:48.969000+00:00 to 2026-09-06T09:13:33.355000+00:00,crypto_spot,FET/USD,5503,5503,2026-09-03T09:13:48.969000+00:00,2026-09-06T09:13:33.355000+00:00,259184.386,76.43515994825398,6.051437216338214,11.983223487118378,13.020833333333705,18.198362147406414,24.38905702925706,6.513,27.0245,111.80880000000002,156.82939999999994,276.227489999999,0.0,,,0.0001,0.0001,178
crypto_spot; archived observations; 2026-09-03T09:34:01.529000+00:00 to 2026-09-06T07:42:10.342000+00:00,crypto_spot,FF/USD,149,149,2026-09-03T09:34:01.529000+00:00,2026-09-06T07:42:10.342000+00:00,252488.813,2.124450559320424,53.17785300255308,107.71337288909177,210.94255889844302,257.57377059875245,369.5968746757637,13.2581,223.5485,4687.511100000004,6689.294750000008,17977.41748,0.0,,,1e-05,1e-05,277
crypto_spot; archived observations; 2026-09-03T10:11:09.790000+00:00 to 2026-09-06T09:07:50.403000+00:00,crypto_spot,FHE/USD,909,909,2026-09-03T10:11:09.790000+00:00,2026-09-06T09:07:50.403000+00:00,255400.613,12.812811847088245,19.687365137616236,35.27336860670203,59.757659017594115,79.30844245633499,172.74735930735886,7.988,95.66050000000001,750.0511000000001,1242.0865499999998,2515.9080999999996,3.920031360252082,1.0,1.0,1e-05,1e-05,373
crypto_spot; archived observations; 2026-09-03T10:15:23.521000+00:00 to 2026-09-05T17:11:35.874000+00:00,crypto_spot,FIDD/USD,21,21,2026-09-03T10:15:23.521000+00:00,2026-09-05T17:11:35.874000+00:00,197772.353,0.3822576758238802,3.0010503676283395,3.0010503676283395,3.0010503676283395,3.0010503676283395,3.0010503676283395,764.6973,4471.538500000001,17049.8035,21453.467900000054,79988.3471799999,0.0,,,0.0003,0.0003,2
crypto_spot; archived observations; 2026-09-03T10:15:23.519000+00:00 to 2026-09-05T17:00:33.533000+00:00,crypto_spot,FIDD/USDT,24,24,2026-09-03T10:15:23.519000+00:00,2026-09-05T17:00:33.533000+00:00,197110.014,0.4383338940861726,4.001200360107592,4.001600640256772,5.00225101295639,5.00225101295639,5.002636398246297,807.4788,4345.231,23413.987600000004,29973.45949999999,31428.76558,0.0,,,0.0001,0.0001,10
crypto_spot; archived observations; 2026-09-03T09:18:58.304000+00:00 to 2026-09-06T09:13:12.436000+00:00,crypto_spot,FIL/USD,2157,2157,2026-09-03T09:18:58.304000+00:00,2026-09-06T09:13:12.436000+00:00,258854.132,29.99836216638025,12.476606363069255,13.012361743656486,25.94033722438394,26.60282743575943,26.897639618518383,6.923,53.03,302.1395,468.03000000000003,908.0107999999976,0.0,,,0.001,0.001,102
crypto_spot; archived observations; 2026-09-03T09:14:56.834000+00:00 to 2026-09-06T09:13:21.890000+00:00,crypto_spot,FLOCK/USD,2381,2381,2026-09-03T09:14:56.834000+00:00,2026-09-06T09:13:21.890000+00:00,259105.056,33.08156209811668,35.773055734420865,94.36659994280726,210.8651911468822,256.58543991497925,382.5521258711788,7.6966,31.509500000000003,265.89239999999995,469.0009499999999,1144.0879100000022,7.304601899196196,0.99790004199916,0.9941201175976481,1e-05,1e-05,2192
crypto_spot; archived observations; 2026-09-03T09:15:46.053000+00:00 to 2026-09-06T09:09:11.335000+00:00,crypto_spot,FLOKI/USD,1294,1294,2026-09-03T09:15:46.053000+00:00,2026-09-06T09:09:11.335000+00:00,258805.282,17.99963263500936,7.644092055840141,15.00375093773429,22.811086880178056,27.246366468662817,42.62953825778756,7.1332,77.108,537.8389999999995,803.4561999999995,1529.8636799999908,0.0,,,1e-08,1e-08,294
crypto_spot; archived observations; 2026-09-03T09:32:20.875000+00:00 to 2026-09-06T09:04:34.839000+00:00,crypto_spot,FLOW/USD,444,444,2026-09-03T09:32:20.875000+00:00,2026-09-06T09:04:34.839000+00:00,257533.964,6.206560001538282,34.69821415115645,36.42987249544604,72.46376811594159,72.95288652952841,73.52941176470671,42.2252,339.353,1366.5094000000001,2041.6142999999997,3004.1919799999955,0.0,,,0.0001,0.0001,24
crypto_spot; archived observations; 2026-09-03T09:16:07.104000+00:00 to 2026-09-06T09:13:17.380000+00:00,crypto_spot,FLR/USD,2379,2379,2026-09-03T09:16:07.104000+00:00,2026-09-06T09:13:17.380000+00:00,259030.276,33.06331650590528,14.378145219267378,14.914243102161958,29.850746268656795,30.03003003003011,44.29484294842895,9.3038,63.1815,268.50290000000024,376.3544000000001,652.82163,0.0,,,1e-05,1e-05,53
crypto_spot; archived observations; 2026-09-03T18:18:10.437000+00:00 to 2026-09-06T09:11:56.291000+00:00,crypto_spot,FLUX/USD,534,534,2026-09-03T18:18:10.437000+00:00,2026-09-06T09:11:56.291000+00:00,226425.854,8.49019653029552,12.373945899956956,23.15261431603358,49.76382129118864,57.5745324624188,82.95953317981989,6.760800000000001,124.86,1206.3692000000005,1788.2973999999988,3266.764959999998,0.0,,,1e-05,1e-05,343
crypto_spot; archived observations; 2026-09-03T09:30:02.780000+00:00 to 2026-09-06T09:13:33.006000+00:00,crypto_spot,FOLD/USD,2577,2577,2026-09-03T09:30:02.780000+00:00,2026-09-06T09:13:33.006000+00:00,258210.226,35.92886363842151,14.315367657069423,77.95889440113446,235.9447004608301,362.55873863361893,873.0422018831691,4.6715,6.534,198.2135,562.4227500000001,1707.93325,60.21654701629018,0.7846332945285215,0.7462165308498254,1e-05,1e-05,590
crypto_spot; archived observations; 2026-09-03T09:13:41.993000+00:00 to 2026-09-06T09:02:52.481000+00:00,crypto_spot,FORTH/USD,810,810,2026-09-03T09:13:41.993000+00:00,2026-09-06T09:02:52.481000+00:00,258550.488,11.278261443467088,83.9984529376605,203.66598778004092,398.16232771822393,482.01208674013543,697.8513136497216,7.871200000000001,65.906,898.8886000000005,1620.1313999999995,3062.30979999999,0.0,,,0.001,0.001,128
crypto_spot; archived observations; 2026-09-03T09:14:49.452000+00:00 to 2026-09-06T08:59:24.666000+00:00,crypto_spot,FUN/USD,1427,1427,2026-09-03T09:14:49.452000+00:00,2026-09-06T08:59:24.666000+00:00,258275.214,19.890410389902918,13.714285714285156,18.814675446849407,32.19723267310447,37.553397972694704,47.75549188156775,7.6345,68.25,499.953,742.1110000000001,1387.7305000000001,0.0,,,1e-05,1e-05,131
crypto_spot; archived observations; 2026-09-03T09:19:30.702000+00:00 to 2026-09-05T06:28:35.919000+00:00,crypto_spot,FWOG/USD,160,160,2026-09-03T09:19:30.702000+00:00,2026-09-05T06:28:35.919000+00:00,162545.217,3.543629339767038,73.52941176470448,163.19988163199847,298.0329119442023,338.623878966602,422.55483117794773,11.976,351.75,3119.848200000001,4200.962399999999,6510.660579999967,0.0,,,1e-05,1e-05,64
crypto_spot; archived observations; 2026-09-03T09:33:38.368000+00:00 to 2026-09-06T08:59:54.967000+00:00,crypto_spot,GALA/USD,1495,1495,2026-09-03T09:33:38.368000+00:00,2026-09-06T08:59:54.967000+00:00,257176.599,20.927253960614046,52.7704485488128,53.61930294906064,104.71204188481703,109.89010989011017,114.28571428571458,20.7149,91.799,387.5971000000006,634.3930999999995,1444.6311099999994,0.0,,,1e-05,1e-05,24
crypto_spot; archived observations; 2026-09-03T10:45:27.001000+00:00 to 2026-09-06T08:14:10.541000+00:00,crypto_spot,GAME2/USD,303,303,2026-09-03T10:45:27.001000+00:00,2026-09-06T08:14:10.541000+00:00,250123.54,4.36104494602947,2.369962404854374,25.64999417045523,75.8726092711178,82.24907450445006,118.25751819050282,4.7797,112.15350000000001,2800.940100000001,4213.633999999999,8782.870000000006,1.180227477599086,1.0,0.9603960396039604,1e-07,1e-07,292
crypto_spot; archived observations; 2026-09-03T09:16:18.648000+00:00 to 2026-09-03T18:01:28.631000+00:00,crypto_spot,GENIUS/USD,21,21,2026-09-03T09:16:18.648000+00:00,2026-09-03T18:01:28.631000+00:00,31509.983,2.3992396314526734,20.964360587001725,34.78260869565221,56.16005616005582,62.937062937061825,79.06940704724501,255.59890000000004,978.9639999999999,3683.914100000002,4991.257550000001,5579.399509999999,0.0,,,0.0001,0.0001,31
crypto_spot; archived observations; 2026-09-04T19:27:07.334000+00:00 to 2026-09-05T05:20:05.612000+00:00,crypto_spot,GFI/USD,17,17,2026-09-04T19:27:07.334000+00:00,2026-09-05T05:20:05.612000+00:00,35578.278,1.7201507054388636,104.64173953688821,175.1313485113837,243.81819561423495,251.21160710485276,273.23883710041366,224.6385,1597.8139999999999,4320.1985,6190.4515,8734.4407,0.0,,,0.0001,0.0001,10
crypto_spot; archived observations; 2026-09-03T09:30:43.096000+00:00 to 2026-09-06T09:00:24.029000+00:00,crypto_spot,GHST/USD,1888,1888,2026-09-03T09:30:43.096000+00:00,2026-09-06T09:00:24.029000+00:00,257380.933,26.407550554648118,31.235374414976846,56.657223796033655,97.560975609755,129.97220423143236,189.81588994548065,4.665,15.773,361.75060000000013,802.7805999999999,1798.3013599999997,16.207455429498033,1.0,0.961864406779661,0.0001,0.0001,264
crypto_spot; archived observations; 2026-09-03T09:20:49.812000+00:00 to 2026-09-06T09:02:36.429000+00:00,crypto_spot,GIGA/USD,1953,1953,2026-09-03T09:20:49.812000+00:00,2026-09-06T09:02:36.429000+00:00,258106.617,27.2399060578908,7.84375264425079,44.76093591047701,115.31274775584323,145.27909961043,213.16773856576364,5.8013,43.172,364.31170000000003,546.8386999999993,1377.3004900000005,4.02173044555942,1.0,0.9359959037378393,1e-06,1e-06,338
crypto_spot; archived observations; 2026-09-03T18:18:10.436000+00:00 to 2026-09-05T07:45:15.604000+00:00,crypto_spot,GLMR/USD,147,147,2026-09-03T18:18:10.436000+00:00,2026-09-05T07:45:15.604000+00:00,134825.168,3.925083186249024,15.297614350719552,31.055900621118095,91.97233007878735,130.93808540275685,494.855500767396,12.637,323.6095,2323.179,3538.4445,7823.541550000005,0.0,,,1e-05,1e-05,40
crypto_spot; archived observations; 2026-09-03T09:55:15.749000+00:00 to 2026-09-03T18:09:41.123000+00:00,crypto_spot,GMT/USD,49,49,2026-09-03T09:55:15.749000+00:00,2026-09-03T18:09:41.123000+00:00,29665.374,5.946326515216023,13.377926421404137,26.73796791443857,67.64992379184363,93.52037408149599,93.58543173303094,23.6655,119.699,1899.293600000001,2582.6622499999994,4591.570260000001,0.0,,,1e-05,1e-05,18
crypto_spot; archived observations; 2026-09-03T18:18:10.478000+00:00 to 2026-09-05T03:29:12.245000+00:00,crypto_spot,GMX/USD,69,69,2026-09-03T18:18:10.478000+00:00,2026-09-05T03:29:12.245000+00:00,119461.767,2.079326350496724,27.210884353742124,40.733197556008484,54.7195622435021,63.310521724189115,132.3931158266643,15.361,1354.27,4022.4598000000005,5051.2612,7714.148219999999,0.0,,,0.01,0.01,26
crypto_spot; archived observations; 2026-09-03T09:13:47.828000+00:00 to 2026-09-06T09:06:42.093000+00:00,crypto_spot,GOAT/USD,552,552,2026-09-03T09:13:47.828000+00:00,2026-09-06T09:06:42.093000+00:00,258774.265,7.679279854200339,18.582755845188473,42.476201259355676,138.66101480930197,195.33952155774412,340.2095407578419,11.855,126.349,1389.975,1979.703,4968.6485,6.086427267193909,1.0,0.9981884057971014,1e-05,1e-05,269
crypto_spot; archived observations; 2026-09-03T09:18:04.401000+00:00 to 2026-09-06T09:01:23.718000+00:00,crypto_spot,GOMINING/USD,1066,1066,2026-09-03T09:18:04.401000+00:00,2026-09-06T09:01:23.718000+00:00,258199.317,14.862936295063863,2.885170765420045,40.07442475104716,208.60699710791596,268.5532518157466,425.79745750444334,7.6176,61.005,682.7096,1118.3237999999997,2319.786039999998,0.0,,,0.0001,0.0001,519
crypto_spot; archived observations; 2026-09-03T09:17:12.760000+00:00 to 2026-09-06T09:11:26.497000+00:00,crypto_spot,GRASS/USD,246,246,2026-09-03T09:17:12.760000+00:00,2026-09-06T09:11:26.497000+00:00,258853.737,3.421237067170485,11.407388370091454,19.85818839119218,29.51172787443448,43.98819768714372,71.16850407858591,34.12500000000001,402.665,3030.7803999999987,4236.096199999997,7513.17296,0.0,,,0.0001,0.0001,163
crypto_spot; archived observations; 2026-09-03T18:18:10.482000+00:00 to 2026-09-05T07:17:28.025000+00:00,crypto_spot,GRIFFAIN/USD,156,156,2026-09-03T18:18:10.482000+00:00,2026-09-05T07:17:28.025000+00:00,133157.543,4.217560547809146,32.01281024819863,41.40789589420541,113.5837237458549,140.66617007793482,407.71655683390566,18.5914,431.006,2039.1427999999996,2816.764599999999,6039.233380000016,0.0,,,1e-05,1e-05,112
crypto_spot; archived observations; 2026-09-03T09:14:10.205000+00:00 to 2026-09-06T09:13:28.816000+00:00,crypto_spot,GRT/USD,2993,2993,2026-09-03T09:14:10.205000+00:00,2026-09-06T09:13:28.816000+00:00,259158.611,41.57608330444401,5.697032142355117,11.267605633804312,17.91579575992968,22.88853464389453,33.340325072945284,5.968,37.9995,229.90800000000004,337.0735499999997,643.1114300000027,0.0,,,1e-05,1e-05,462
crypto_spot; archived observations; 2026-09-05T08:12:20.640000+00:00 to 2026-09-06T07:48:37.685000+00:00,crypto_spot,GTC/USD,32,32,2026-09-05T08:12:20.640000+00:00,2026-09-06T07:48:37.685000+00:00,84977.045,1.3556602256527042,24.125452352232294,30.213139969238398,36.51412365622166,36.60327504162775,44.93889035042753,115.651,1793.319,4758.849,6812.124,19051.86469999999,0.0,,,0.0001,0.0001,14
crypto_spot; archived observations; 2026-09-03T18:18:10.480000+00:00 to 2026-09-06T08:57:45.291000+00:00,crypto_spot,GUN/USD,214,214,2026-09-03T18:18:10.480000+00:00,2026-09-06T08:57:45.291000+00:00,225574.811,3.4152749439741306,32.1027287319423,63.897763578274926,68.02721088435392,78.05986702287495,103.17842799770408,14.727800000000013,412.325,2500.2354000000005,4109.357999999988,7966.2178399999975,0.0,,,1e-05,1e-05,31
crypto_spot; archived observations; 2026-09-03T09:20:23.512000+00:00 to 2026-09-06T09:02:05.660000+00:00,crypto_spot,GWEI/USD,1801,1801,2026-09-03T09:20:23.512000+00:00,2026-09-06T09:02:05.660000+00:00,258102.148,25.120286871847345,9.47605322383216,19.93939986316193,32.11708506962057,38.05597399508536,57.57219154521568,8.4687,64.875,353.5064000000008,537.3750999999999,980.6359199999998,0.8595126563247238,0.9988895058300944,0.9983342587451416,1e-06,1e-06,1842
crypto_spot; archived observations; 2026-09-03T09:15:45.575000+00:00 to 2026-09-06T09:12:08.872000+00:00,crypto_spot,HBAR/USD,5847,5847,2026-09-03T09:15:45.575000+00:00,2026-09-06T09:12:08.872000+00:00,258983.297,81.2762840068408,1.277547109549169,3.7404151860859356,6.281801620704126,7.482603045889931,11.335813731410369,6.552,27.032,102.59,141.94525000000002,246.00450000000012,1.2953367875660622,1.0,0.8654010603728408,1e-05,1e-05,596
crypto_spot; archived observations; 2026-09-03T09:34:50.593000+00:00 to 2026-09-05T07:46:46.533000+00:00,crypto_spot,HDX/USD,21,21,2026-09-03T09:34:50.593000+00:00,2026-09-05T07:46:46.533000+00:00,166315.94,0.45455655062286876,58.3444755074747,97.35913350371206,160.17607140673616,197.92120495425553,219.35952188972814,753.1650000000001,2889.753,9257.028500000006,16671.628800000057,76566.0857599999,0.0,,,1e-06,1e-06,37
crypto_spot; archived observations; 2026-09-03T09:16:30.880000+00:00 to 2026-09-06T09:07:34.769000+00:00,crypto_spot,HNT/USD,2936,2936,2026-09-03T09:16:30.880000+00:00,2026-09-06T09:07:34.769000+00:00,258663.889,40.86229446585024,33.37587635428592,65.3688992175328,102.81807015599863,117.44959142192026,150.82173625742365,6.1934000000000005,32.889,227.4331999999999,358.38609999999926,812.4102999999998,1.7608733932028349,1.0,0.9952316076294278,0.0001,0.0001,1824
crypto_spot; archived observations; 2026-09-04T19:27:07.333000+00:00 to 2026-09-06T07:09:01.383000+00:00,crypto_spot,HOLO/USD,42,42,2026-09-04T19:27:07.333000+00:00,2026-09-06T07:09:01.383000+00:00,128514.05,1.1765250569879324,15.47996014271774,31.152647975076608,47.35595895816807,47.50218283214172,76.78908773729184,32.736,1145.918,6209.816,13872.06,28295.946800000027,0.0,,,0.0001,0.0001,37
crypto_spot; archived observations; 2026-09-03T10:00:07.727000+00:00 to 2026-09-06T08:49:17.228000+00:00,crypto_spot,HONEY/USD,501,501,2026-09-03T10:00:07.727000+00:00,2026-09-06T08:49:17.228000+00:00,254949.501,7.07434214589814,72.72727272727292,147.05882352941055,221.40221402213922,275.86206896551647,343.6426116838482,21.931600000000003,270.0885,1282.3622000000003,1799.0961499999992,2998.003949999998,0.0,,,1e-05,1e-05,27
crypto_spot; archived observations; 2026-09-03T09:14:34.432000+00:00 to 2026-09-06T09:13:26.797000+00:00,crypto_spot,HYPE/USD,15973,15973,2026-09-03T09:14:34.432000+00:00,2026-09-06T09:13:26.797000+00:00,259132.365,221.9051255909311,1.1615076369116564,2.3100023100034917,3.627788862686611,4.699468975576123,6.997052849137244,4.864,10.909,34.061899999999994,46.26054999999998,77.72887999999993,5.7656826568262405,0.24234645965066048,0.025605709635009077,0.01,0.01,688
crypto_spot; archived observations; 2026-09-03T09:15:07.577000+00:00 to 2026-09-06T08:57:36.600000+00:00,crypto_spot,ICNT/USD,1727,1727,2026-09-03T09:15:07.577000+00:00,2026-09-06T08:57:36.600000+00:00,258149.023,24.083763431481206,8.869179600887174,17.79359430605033,27.53556677375022,35.27336860670295,44.96185396370157,8.014,68.054,352.1705,575.53,1270.5645,0.0,,,0.0001,0.0001,127
crypto_spot; archived observations; 2026-09-03T09:15:42.887000+00:00 to 2026-09-06T09:11:27.843000+00:00,crypto_spot,ICP/USD,3825,3825,2026-09-03T09:15:42.887000+00:00,2026-09-06T09:11:27.843000+00:00,258944.956,53.17732468208417,3.8073481819908235,7.570022710067296,11.792916825541473,14.890924311950133,24.321443699083993,7.222600000000001,37.9645,162.14340000000004,238.18034999999998,427.4530199999999,0.0,,,0.001,0.001,305
crypto_spot; archived observations; 2026-09-03T18:18:10.436000+00:00 to 2026-09-06T09:12:51.252000+00:00,crypto_spot,IDEX/USD,869,869,2026-09-03T18:18:10.436000+00:00,2026-09-06T09:12:51.252000+00:00,226480.816,13.813090465021991,186.91588785046778,324.324324324324,540.5405405405402,631.5789473684205,784.1553398058232,5.4825,22.252499999999998,552.0802000000001,1173.8750999999988,4397.180120000011,99.00990099009927,1.0,0.9723820483314154,1e-05,1e-05,43
crypto_spot; archived observations; 2026-09-03T18:18:10.435000+00:00 to 2026-09-06T09:10:13.754000+00:00,crypto_spot,IDOS/USD,8385,8385,2026-09-03T18:18:10.435000+00:00,2026-09-06T09:10:13.754000+00:00,226323.319,133.37556259503248,37.31343283582099,144.13375612568476,394.53211469779393,536.551326005779,988.8539388036409,4.4073,6.995,51.170899999999996,99.45674999999969,363.05373000000003,107.40328760350955,0.8475849731663685,0.640190816935003,1e-05,1e-05,1471
